level,minx,miny,maxx,maxy
0,106.71898893476487,10.828931651110187,106.7199413906291,10.829808636277228
0,106.71882297283585,10.828085199809653,106.72006450032502,10.828753800438088
1,106.71710977957567,10.825863528213048,106.72232932663165,10.827956318659833
0,106.71783462538379,10.825880200414904,106.7191258996978,10.82678412624522
0,106.71765672887473,10.82678412624522,106.71902859992433,10.827956318659833
0,106.71892739915688,10.826966700388994,106.7205180661853,10.827802838814014
0,106.72154979977068,10.825953293892487,106.72232932663165,10.82727300039904
0,106.71745016081512,10.826835678620373,106.71794760389476,10.82775755549764
0,106.71902859992433,10.82610492172855,106.72027959966746,10.8270056000267
0,106.7205180661853,10.82591010018086,106.72154979977068,10.827176200041416
0,106.71710977957567,10.825863528213048,106.71799692581902,10.82678412624522
1,106.72655090004316,10.824625399698395,106.73001372156479,10.829403499686496
0,106.72689460027425,10.824625399698395,106.72869369966821,10.825852800286267
0,106.7282939996876,10.825198690276626,106.73001372156479,10.826549299967535
0,106.7283565995726,10.826205699864145,106.72959370037506,10.828080599783346
0,106.72655090004316,10.826963915680485,106.72852789870498,10.828080599783346
0,106.72740389989401,10.828060400110532,106.7283565995726,10.828521099582819
0,106.72743648476904,10.825852800286267,106.72866199966032,10.827075600276313
0,106.72746749959222,10.828371700071097,106.72916419981604,10.829403499686496
0,106.72676779992372,10.827959300280039,106.72757460038936,10.828651000103056
0,106.72655090004316,10.826549444868098,106.72743648476904,10.827114799741393
0,106.72669913041864,10.825794799561747,106.72771710023268,10.8265494448681
1,106.72167950014907,10.822188959962828,106.72743149990718,10.825984222948414
0,106.72167950014907,10.824954799606637,106.72215582395536,10.825984222948414
0,106.72200370001202,10.824130239674451,106.72364744864599,10.825700899716805
0,106.72264029973508,10.822188959962828,106.72429070007381,10.823481000282316
0,106.72349300016784,10.82336349967232,106.72438279909383,10.825711212786622
0,106.72472120023478,10.825002199847939,106.72584129636554,10.825802200225073
0,106.72584129636554,10.823926899822238,106.72743149990718,10.825794799561747
0,106.72431437034487,10.823288099864433,106.72597130006402,10.825259855733169
0,106.72201220028543,10.823319000087594,106.72349300016784,10.824270050123587
0,106.72212749992741,10.822491500279277,106.72264029973508,10.823319000087594
1,106.71691729990103,10.821653800050827,106.71855449963645,10.825863528213048
0,106.71780150038224,10.824071999574597,106.71825960023939,10.825118600331807
0,106.71742549958029,10.821653800050827,106.71855449963645,10.822832300334875
0,106.71727759968152,10.82406769965703,106.71826211113871,10.825863528213048
0,106.71691729990103,10.822817832103677,106.71832290045242,10.824071999574597
2,106.72046529970652,10.838210699560715,106.73271279958891,10.846003600214122
1,106.72966566759129,10.838392969459754,106.73268400006633,10.841492299600986
0,106.73054089986583,10.840466867721204,106.73255090037478,10.841435699907423
0,106.73024709347604,10.838392969459754,106.7323215070579,10.839076599962738
0,106.73004805724388,10.838931671884778,106.73268400006633,10.840466867721204
0,106.72980466369091,10.840424600126305,106.73065595938613,10.841492299600986
0,106.72966566759129,10.838495299807253,106.73150113278628,10.839000713977551
1,106.72409090005733,10.840964499995495,106.72842819984466,10.843414999843269
0,106.72447470026002,10.842147100371305,106.72597809985864,10.842632317412745
0,106.72594230013777,10.841251100143689,106.72707029989307,10.843044800236695
0,106.72704210006746,10.84123539978622,106.72842819984466,10.843414999843269
0,106.72409090005733,10.840964499995495,106.72594230013777,10.842147100371305
